LNT Adj Close 17	0    0.0
GOOGL Adj Close 17	0    0.0
GOOG Adj Close 17	0    0.0
MO Adj Close 17	0    0.0
AMCR Adj Close 17	0    0.0
AEE Adj Close 17	0    0.0
AXP Adj Close 17	0    0.0
ZION Adj Close 16	0    0.0
AMT Adj Close 17	0    0.0
AWK Adj Close 17	0    0.0
AMP Adj Close 17	0    0.0
ABC Adj Close 17	0    0.0
AME Adj Close 17	0    0.0
AMGN Adj Close 17	0    0.0
APH Adj Close 17	0    0.0
ALGN Adj Close 17	0    0.0
ALXN Adj Close 17	0    0.0
ARE Adj Close 17	0    0.0
ALB Adj Close 17	0    0.0
ZTS Adj Close 16	0    0.0
MMM Adj Close 17	0    0.0
ABT Adj Close 17	0    0.0
ABBV Adj Close 17	0    0.0
ABMD Adj Close 17	0    0.0
ACN Adj Close 17	0    0.0
ATVI Adj Close 17	0    0.0
ADBE Adj Close 17	0    0.0
AMD Adj Close 17	0    0.0
AAP Adj Close 17	0    0.0
AES Adj Close 17	0    0.0
AFL Adj Close 17	0    0.0
A Adj Close 17	0    0.0
APD Adj Close 17	0    0.0
AKAM Adj Close 17	0    0.0
UAL Adj Close 16	0    0.0
UNP Adj Close 16	0    0.0
UA Adj Close 16	0    0.0
RCL Adj Close 16	0    0.0
RSG Adj Close 16	0    0.0
RMD Adj Close 16	0    0.0
RHI Adj Close 16	0    0.0
ROK Adj Close 16	0    0.0
ROL Adj Close 16	0    0.0
ROP Adj Close 16	0    0.0
ROST Adj Close 16	0    0.0
SPGI Adj Close 16	0    0.0
SWKS Adj Close 16	0    0.0
CRM Adj Close 16	0    0.0
SBAC Adj Close 16	0    0.0
SLB Adj Close 16	0    0.0
STX Adj Close 16	0    0.0
SEE Adj Close 16	0    0.0
SRE Adj Close 16	0    0.0
SHW Adj Close 16	0    0.0
RF Adj Close 16	0    0.0
REGN Adj Close 16	0    0.0
REG Adj Close 16	0    0.0
O Adj Close 16	0    0.0
PPL Adj Close 16	0    0.0
PFG Adj Close 16	0    0.0
PG Adj Close 16	0    0.0
PGR Adj Close 16	0    0.0
PLD Adj Close 16	0    0.0
PRU Adj Close 16	0    0.0
PEG Adj Close 16	0    0.0
PSA Adj Close 16	0    0.0
PHM Adj Close 16	0    0.0
PVH Adj Close 16	0    0.0
QRVO Adj Close 16	0    0.0
PWR Adj Close 16	0    0.0
DGX Adj Close 16	0    0.0
RJF Adj Close 16	0    0.0
RTX Adj Close 16	0    0.0
SPG Adj Close 16	0    0.0
SLG Adj Close 16	0    0.0
USB Adj Close 16	0    0.0
TDG Adj Close 16	0    0.0
TER Adj Close 16	0    0.0
TSLA Adj Close 16	0    0.0
TXN Adj Close 16	0    0.0
TXT Adj Close 16	0    0.0
TJX Adj Close 16	0    0.0
TSCO Adj Close 16	0    0.0
TT Adj Close 16	0    0.0
TRV Adj Close 16	0    0.0
SNA Adj Close 16	0    0.0
TRMB Adj Close 16	0    0.0
TFC Adj Close 16	0    0.0
TWTR Adj Close 16	0    0.0
TYL Adj Close 16	0    0.0
TSN Adj Close 16	0    0.0
UDR Adj Close 16	0    0.0
ULTA Adj Close 16	0    0.0
TFX Adj Close 16	0    0.0
TDY Adj Close 16	0    0.0
TEL Adj Close 16	0    0.0
TGT Adj Close 16	0    0.0
SO Adj Close 16	0    0.0
LUV Adj Close 16	0    0.0
SWK Adj Close 16	0    0.0
SBUX Adj Close 16	0    0.0
STT Adj Close 16	0    0.0
STE Adj Close 16	0    0.0
SYK Adj Close 16	0    0.0
SIVB Adj Close 16	0    0.0
SYF Adj Close 16	0    0.0
SNPS Adj Close 16	0    0.0
SYY Adj Close 16	0    0.0
TMUS Adj Close 16	0    0.0
TROW Adj Close 16	0    0.0
TTWO Adj Close 16	0    0.0
TPR Adj Close 16	0    0.0
REGN Adj Close 17	0    0.0
RF Adj Close 17	0    0.0
RSG Adj Close 17	0    0.0
PAYX Adj Close 18	0    0.0
OMC Adj Close 18	0    0.0
OKE Adj Close 18	0    0.0
ORCL Adj Close 18	0    0.0
OTIS Adj Close 18	0    0.0
PCAR Adj Close 18	0    0.0
PKG Adj Close 18	0    0.0
PH Adj Close 18	0    0.0
PYPL Adj Close 18	0    0.0
ORLY Adj Close 18	0    0.0
PNR Adj Close 18	0    0.0
PBCT Adj Close 18	0    0.0
PEP Adj Close 18	0    0.0
PKI Adj Close 18	0    0.0
PRGO Adj Close 18	0    0.0
PFE Adj Close 18	0    0.0
PSX Adj Close 18	0    0.0
ODFL Adj Close 18	0    0.0
NVR Adj Close 18	0    0.0
SWK Adj Close 18	0    0.0
NKE Adj Close 18	0    0.0
NTAP Adj Close 18	0    0.0
NFLX Adj Close 18	0    0.0
NWL Adj Close 18	0    0.0
NEM Adj Close 18	0    0.0
NWSA Adj Close 18	0    0.0
NWS Adj Close 18	0    0.0
NLSN Adj Close 18	0    0.0
NI Adj Close 18	0    0.0
NVDA Adj Close 18	0    0.0
NSC Adj Close 18	0    0.0
NTRS Adj Close 18	0    0.0
NOC Adj Close 18	0    0.0
NCLH Adj Close 18	0    0.0
NOV Adj Close 18	0    0.0
NRG Adj Close 18	0    0.0
NUE Adj Close 18	0    0.0
PXD Adj Close 18	0    0.0
PNC Adj Close 18	0    0.0
POOL Adj Close 18	0    0.0
CRM Adj Close 18	0    0.0
RHI Adj Close 18	0    0.0
ROK Adj Close 18	0    0.0
ROL Adj Close 18	0    0.0
ROP Adj Close 18	0    0.0
ROST Adj Close 18	0    0.0
RCL Adj Close 18	0    0.0
SPGI Adj Close 18	0    0.0
SLB Adj Close 18	0    0.0
PPG Adj Close 18	0    0.0
STX Adj Close 18	0    0.0
SEE Adj Close 18	0    0.0
SRE Adj Close 18	0    0.0
NOW Adj Close 18	0    0.0
SWKS Adj Close 18	0    0.0
SNA Adj Close 18	0    0.0
SO Adj Close 18	0    0.0
RMD Adj Close 18	0    0.0
RSG Adj Close 18	0    0.0
RF Adj Close 18	0    0.0
REGN Adj Close 18	0    0.0
PFG Adj Close 18	0    0.0
PG Adj Close 18	0    0.0
PGR Adj Close 18	0    0.0
PLD Adj Close 18	0    0.0
PRU Adj Close 18	0    0.0
PEG Adj Close 18	0    0.0
PVH Adj Close 18	0    0.0
QRVO Adj Close 18	0    0.0
PWR Adj Close 18	0    0.0
QCOM Adj Close 18	0    0.0
DGX Adj Close 18	0    0.0
RJF Adj Close 18	0    0.0
RTX Adj Close 18	0    0.0
O Adj Close 18	0    0.0
REG Adj Close 18	0    0.0
NDAQ Adj Close 18	0    0.0
MSCI Adj Close 18	0    0.0
MSI Adj Close 18	0    0.0
KEYS Adj Close 18	0    0.0
SJM Adj Close 18	0    0.0
JNJ Adj Close 18	0    0.0
JCI Adj Close 18	0    0.0
JPM Adj Close 18	0    0.0
KSU Adj Close 18	0    0.0
K Adj Close 18	0    0.0
KEY Adj Close 18	0    0.0
KMB Adj Close 18	0    0.0
LRCX Adj Close 18	0    0.0
KIM Adj Close 18	0    0.0
KMI Adj Close 18	0    0.0
KLAC Adj Close 18	0    0.0
KHC Adj Close 18	0    0.0
KR Adj Close 18	0    0.0
LB Adj Close 18	0    0.0
LHX Adj Close 18	0    0.0
JBHT Adj Close 18	0    0.0
JKHY Adj Close 18	0    0.0
IQV Adj Close 18	0    0.0
IVZ Adj Close 18	0    0.0
HUM Adj Close 18	0    0.0
HBAN Adj Close 18	0    0.0
HII Adj Close 18	0    0.0
IEX Adj Close 18	0    0.0
IDXX Adj Close 18	0    0.0
INFO Adj Close 18	0    0.0
ITW Adj Close 18	0    0.0
ILMN Adj Close 18	0    0.0
INCY Adj Close 18	0    0.0
INTC Adj Close 18	0    0.0
ICE Adj Close 18	0    0.0
IBM Adj Close 18	0    0.0
IP Adj Close 18	0    0.0
INTU Adj Close 18	0    0.0
ISRG Adj Close 18	0    0.0
LH Adj Close 18	0    0.0
LW Adj Close 18	0    0.0
MOS Adj Close 18	0    0.0
MU Adj Close 18	0    0.0
MXIM Adj Close 18	0    0.0
MCK Adj Close 18	0    0.0
MDT Adj Close 18	0    0.0
MET Adj Close 18	0    0.0
MTD Adj Close 18	0    0.0
MGM Adj Close 18	0    0.0
MCHP Adj Close 18	0    0.0
MSFT Adj Close 18	0    0.0
LVS Adj Close 18	0    0.0
MAA Adj Close 18	0    0.0
MHK Adj Close 18	0    0.0
MDLZ Adj Close 18	0    0.0
MPWR Adj Close 18	0    0.0
MNST Adj Close 18	0    0.0
MCO Adj Close 18	0    0.0
MS Adj Close 18	0    0.0
MKC Adj Close 18	0    0.0
MLM Adj Close 18	0    0.0
MMC Adj Close 18	0    0.0
MAR Adj Close 18	0    0.0
LEG Adj Close 18	0    0.0
LDOS Adj Close 18	0    0.0
LLY Adj Close 18	0    0.0
LNC Adj Close 18	0    0.0
LIN Adj Close 18	0    0.0
LYV Adj Close 18	0    0.0
LKQ Adj Close 18	0    0.0
LMT Adj Close 18	0    0.0
L Adj Close 18	0    0.0
LOW Adj Close 18	0    0.0
LYB Adj Close 18	0    0.0
MTB Adj Close 18	0    0.0
MRO Adj Close 18	0    0.0
MPC Adj Close 18	0    0.0
MKTX Adj Close 18	0    0.0
LUV Adj Close 18	0    0.0
SBUX Adj Close 18	0    0.0
RMD Adj Close 17	0    0.0
AEP Adj Close 19	0    0.0
GOOGL Adj Close 19	0    0.0
GOOG Adj Close 19	0    0.0
MO Adj Close 19	0    0.0
AMZN Adj Close 19	0    0.0
AMCR Adj Close 19	0    0.0
AEE Adj Close 19	0    0.0
AAL Adj Close 19	0    0.0
AXP Adj Close 19	0    0.0
LNT Adj Close 19	0    0.0
AIG Adj Close 19	0    0.0
AMT Adj Close 19	0    0.0
AWK Adj Close 19	0    0.0
AMP Adj Close 19	0    0.0
AME Adj Close 19	0    0.0
AMGN Adj Close 19	0    0.0
APH Adj Close 19	0    0.0
ALL Adj Close 19	0    0.0
ALLE Adj Close 19	0    0.0
STT Adj Close 18	0    0.0
AAP Adj Close 19	0    0.0
ABT Adj Close 19	0    0.0
ABBV Adj Close 19	0    0.0
ABMD Adj Close 19	0    0.0
ACN Adj Close 19	0    0.0
ATVI Adj Close 19	0    0.0
ADBE Adj Close 19	0    0.0
AMD Adj Close 19	0    0.0
AES Adj Close 19	0    0.0
ALXN Adj Close 19	0    0.0
AFL Adj Close 19	0    0.0
A Adj Close 19	0    0.0
APD Adj Close 19	0    0.0
AKAM Adj Close 19	0    0.0
ALK Adj Close 19	0    0.0
ALB Adj Close 19	0    0.0
ARE Adj Close 19	0    0.0
ADI Adj Close 19	0    0.0
ANSS Adj Close 19	0    0.0
ANTM Adj Close 19	0    0.0
BLK Adj Close 19	0    0.0
BK Adj Close 19	0    0.0
BAX Adj Close 19	0    0.0
BDX Adj Close 19	0    0.0
BRK.B Adj Close 19	0    0.0
BBY Adj Close 19	0    0.0
BIO Adj Close 19	0    0.0
BIIB Adj Close 19	0    0.0
BA Adj Close 19	0    0.0
AON Adj Close 19	0    0.0
BKNG Adj Close 19	0    0.0
BWA Adj Close 19	0    0.0
BXP Adj Close 19	0    0.0
BSX Adj Close 19	0    0.0
BMY Adj Close 19	0    0.0
AVGO Adj Close 19	0    0.0
BR Adj Close 19	0    0.0
BAC Adj Close 19	0    0.0
BLL Adj Close 19	0    0.0
BKR Adj Close 19	0    0.0
AVY Adj Close 19	0    0.0
AOS Adj Close 19	0    0.0
APA Adj Close 19	0    0.0
AAPL Adj Close 19	0    0.0
AMAT Adj Close 19	0    0.0
APTV Adj Close 19	0    0.0
ADM Adj Close 19	0    0.0
ANET Adj Close 19	0    0.0
AJG Adj Close 19	0    0.0
AIZ Adj Close 19	0    0.0
T Adj Close 19	0    0.0
ATO Adj Close 19	0    0.0
ADSK Adj Close 19	0    0.0
ADP Adj Close 19	0    0.0
AZO Adj Close 19	0    0.0
AVB Adj Close 19	0    0.0
MMM Adj Close 19	0    0.0
MMM macd 18	0    0.0
ZTS Adj Close 18	0    0.0
ULTA Adj Close 18	0    0.0
TDG Adj Close 18	0    0.0
TRV Adj Close 18	0    0.0
TRMB Adj Close 18	0    0.0
TWTR Adj Close 18	0    0.0
TYL Adj Close 18	0    0.0
TSN Adj Close 18	0    0.0
UDR Adj Close 18	0    0.0
USB Adj Close 18	0    0.0
UNM Adj Close 18	0    0.0
UAA Adj Close 18	0    0.0
UA Adj Close 18	0    0.0
UNP Adj Close 18	0    0.0
UAL Adj Close 18	0    0.0
UNH Adj Close 18	0    0.0
UPS Adj Close 18	0    0.0
URI Adj Close 18	0    0.0
TT Adj Close 18	0    0.0
TSCO Adj Close 18	0    0.0
TJX Adj Close 18	0    0.0
TMO Adj Close 18	0    0.0
STE Adj Close 18	0    0.0
SYK Adj Close 18	0    0.0
SIVB Adj Close 18	0    0.0
SYF Adj Close 18	0    0.0
SNPS Adj Close 18	0    0.0
SYY Adj Close 18	0    0.0
TMUS Adj Close 18	0    0.0
TROW Adj Close 18	0    0.0
TTWO Adj Close 18	0    0.0
TGT Adj Close 18	0    0.0
TEL Adj Close 18	0    0.0
TFX Adj Close 18	0    0.0
TER Adj Close 18	0    0.0
TSLA Adj Close 18	0    0.0
TXN Adj Close 18	0    0.0
UHS Adj Close 18	0    0.0
VLO Adj Close 18	0    0.0
ZION Adj Close 18	0    0.0
WMB Adj Close 18	0    0.0
WELL Adj Close 18	0    0.0
WST Adj Close 18	0    0.0
WDC Adj Close 18	0    0.0
WU Adj Close 18	0    0.0
WRK Adj Close 18	0    0.0
WY Adj Close 18	0    0.0
WHR Adj Close 18	0    0.0
WLTW Adj Close 18	0    0.0
VAR Adj Close 18	0    0.0
XEL Adj Close 18	0    0.0
XRX Adj Close 18	0    0.0
XLNX Adj Close 18	0    0.0
XYL Adj Close 18	0    0.0
YUM Adj Close 18	0    0.0
ZBRA Adj Close 18	0    0.0
ZBH Adj Close 18	0    0.0
WFC Adj Close 18	0    0.0
WEC Adj Close 18	0    0.0
WAT Adj Close 18	0    0.0
WM Adj Close 18	0    0.0
VTR Adj Close 18	0    0.0
VRSK Adj Close 18	0    0.0
VZ Adj Close 18	0    0.0
VRTX Adj Close 18	0    0.0
VFC Adj Close 18	0    0.0
VIAC Adj Close 18	0    0.0
V Adj Close 18	0    0.0
VNT Adj Close 18	0    0.0
VNO Adj Close 18	0    0.0
VMC Adj Close 18	0    0.0
WRB Adj Close 18	0    0.0
WAB Adj Close 18	0    0.0
WMT Adj Close 18	0    0.0
WBA Adj Close 18	0    0.0
DIS Adj Close 18	0    0.0
HPQ Adj Close 18	0    0.0
HWM Adj Close 18	0    0.0
HST Adj Close 18	0    0.0
AMD Adj Close 18	0    0.0
MMM Adj Close 18	0    0.0
ABT Adj Close 18	0    0.0
ABBV Adj Close 18	0    0.0
ABMD Adj Close 18	0    0.0
ACN Adj Close 18	0    0.0
ATVI Adj Close 18	0    0.0
ADBE Adj Close 18	0    0.0
AAP Adj Close 18	0    0.0
ZION Adj Close 17	0    0.0
AFL Adj Close 18	0    0.0
A Adj Close 18	0    0.0
APD Adj Close 18	0    0.0
AKAM Adj Close 18	0    0.0
ALK Adj Close 18	0    0.0
ALB Adj Close 18	0    0.0
ARE Adj Close 18	0    0.0
ZTS Adj Close 17	0    0.0
ZBH Adj Close 17	0    0.0
HRL Adj Close 18	0    0.0
WHR Adj Close 17	0    0.0
WEC Adj Close 17	0    0.0
WFC Adj Close 17	0    0.0
WST Adj Close 17	0    0.0
WDC Adj Close 17	0    0.0
WU Adj Close 17	0    0.0
WRK Adj Close 17	0    0.0
WY Adj Close 17	0    0.0
WMB Adj Close 17	0    0.0
ZBRA Adj Close 17	0    0.0
WLTW Adj Close 17	0    0.0
WYNN Adj Close 17	0    0.0
XEL Adj Close 17	0    0.0
XRX Adj Close 17	0    0.0
XLNX Adj Close 17	0    0.0
XYL Adj Close 17	0    0.0
YUM Adj Close 17	0    0.0
ALGN Adj Close 18	0    0.0
ALLE Adj Close 18	0    0.0
LNT Adj Close 18	0    0.0
ADSK Adj Close 18	0    0.0
AMAT Adj Close 18	0    0.0
APTV Adj Close 18	0    0.0
ADM Adj Close 18	0    0.0
ANET Adj Close 18	0    0.0
AIZ Adj Close 18	0    0.0
T Adj Close 18	0    0.0
ATO Adj Close 18	0    0.0
ADP Adj Close 18	0    0.0
ALL Adj Close 18	0    0.0
AZO Adj Close 18	0    0.0
AVB Adj Close 18	0    0.0
BKR Adj Close 18	0    0.0
BLL Adj Close 18	0    0.0
BAC Adj Close 18	0    0.0
BK Adj Close 18	0    0.0
BAX Adj Close 18	0    0.0
AAPL Adj Close 18	0    0.0
APA Adj Close 18	0    0.0
AOS Adj Close 18	0    0.0
AON Adj Close 18	0    0.0
GOOGL Adj Close 18	0    0.0
GOOG Adj Close 18	0    0.0
AMZN Adj Close 18	0    0.0
AEE Adj Close 18	0    0.0
AAL Adj Close 18	0    0.0
AEP Adj Close 18	0    0.0
AXP Adj Close 18	0    0.0
AIG Adj Close 18	0    0.0
AWK Adj Close 18	0    0.0
AMP Adj Close 18	0    0.0
ABC Adj Close 18	0    0.0
AMGN Adj Close 18	0    0.0
ADI Adj Close 18	0    0.0
ANSS Adj Close 18	0    0.0
ANTM Adj Close 18	0    0.0
WAT Adj Close 17	0    0.0
WM Adj Close 17	0    0.0
DIS Adj Close 17	0    0.0
SYY Adj Close 17	0    0.0
SWK Adj Close 17	0    0.0
SBUX Adj Close 17	0    0.0
STT Adj Close 17	0    0.0
STE Adj Close 17	0    0.0
SIVB Adj Close 17	0    0.0
SYF Adj Close 17	0    0.0
SNPS Adj Close 17	0    0.0
TMUS Adj Close 17	0    0.0
TSLA Adj Close 17	0    0.0
TROW Adj Close 17	0    0.0
TTWO Adj Close 17	0    0.0
TPR Adj Close 17	0    0.0
TGT Adj Close 17	0    0.0
TEL Adj Close 17	0    0.0
TDY Adj Close 17	0    0.0
TFX Adj Close 17	0    0.0
LUV Adj Close 17	0    0.0
SO Adj Close 17	0    0.0
SNA Adj Close 17	0    0.0
SLG Adj Close 17	0    0.0
RHI Adj Close 17	0    0.0
ROK Adj Close 17	0    0.0
ROL Adj Close 17	0    0.0
ROP Adj Close 17	0    0.0
ROST Adj Close 17	0    0.0
SPGI Adj Close 17	0    0.0
CRM Adj Close 17	0    0.0
SBAC Adj Close 17	0    0.0
SLB Adj Close 17	0    0.0
STX Adj Close 17	0    0.0
SEE Adj Close 17	0    0.0
SRE Adj Close 17	0    0.0
NOW Adj Close 17	0    0.0
SHW Adj Close 17	0    0.0
SWKS Adj Close 17	0    0.0
TER Adj Close 17	0    0.0
TXN Adj Close 17	0    0.0
WBA Adj Close 17	0    0.0
VFC Adj Close 17	0    0.0
UNM Adj Close 17	0    0.0
VLO Adj Close 17	0    0.0
VTR Adj Close 17	0    0.0
VRSN Adj Close 17	0    0.0
VRSK Adj Close 17	0    0.0
VZ Adj Close 17	0    0.0
VRTX Adj Close 17	0    0.0
VIAC Adj Close 17	0    0.0
TXT Adj Close 17	0    0.0
VTRS Adj Close 17	0    0.0
V Adj Close 17	0    0.0
VNT Adj Close 17	0    0.0
VNO Adj Close 17	0    0.0
VMC Adj Close 17	0    0.0
WRB Adj Close 17	0    0.0
WAB Adj Close 17	0    0.0
UHS Adj Close 17	0    0.0
URI Adj Close 17	0    0.0
UPS Adj Close 17	0    0.0
UAL Adj Close 17	0    0.0
TMO Adj Close 17	0    0.0
TJX Adj Close 17	0    0.0
TSCO Adj Close 17	0    0.0
TT Adj Close 17	0    0.0
TDG Adj Close 17	0    0.0
TRV Adj Close 17	0    0.0
TRMB Adj Close 17	0    0.0
TFC Adj Close 17	0    0.0
TYL Adj Close 17	0    0.0
TSN Adj Close 17	0    0.0
UDR Adj Close 17	0    0.0
USB Adj Close 17	0    0.0
UAA Adj Close 17	0    0.0
UA Adj Close 17	0    0.0
UNP Adj Close 17	0    0.0
BDX Adj Close 18	0    0.0
BRK.B Adj Close 18	0    0.0
BBY Adj Close 18	0    0.0
EXPD Adj Close 18	0    0.0
EL Adj Close 18	0    0.0
ETSY Adj Close 18	0    0.0
EVRG Adj Close 18	0    0.0
ES Adj Close 18	0    0.0
RE Adj Close 18	0    0.0
EXC Adj Close 18	0    0.0
EXPE Adj Close 18	0    0.0
EXR Adj Close 18	0    0.0
FRC Adj Close 18	0    0.0
FFIV Adj Close 18	0    0.0
FB Adj Close 18	0    0.0
FAST Adj Close 18	0    0.0
FRT Adj Close 18	0    0.0
FDX Adj Close 18	0    0.0
FIS Adj Close 18	0    0.0
FITB Adj Close 18	0    0.0
ESS Adj Close 18	0    0.0
EQR Adj Close 18	0    0.0
EQIX Adj Close 18	0    0.0
EFX Adj Close 18	0    0.0
DPZ Adj Close 18	0    0.0
DOW Adj Close 18	0    0.0
DTE Adj Close 18	0    0.0
DUK Adj Close 18	0    0.0
DRE Adj Close 18	0    0.0
DD Adj Close 18	0    0.0
DXC Adj Close 18	0    0.0
EMN Adj Close 18	0    0.0
ETN Adj Close 18	0    0.0
EIX Adj Close 18	0    0.0
EW Adj Close 18	0    0.0
EA Adj Close 18	0    0.0
ENPH Adj Close 18	0    0.0
ETR Adj Close 18	0    0.0
EOG Adj Close 18	0    0.0
FE Adj Close 18	0    0.0
FISV Adj Close 18	0    0.0
DLTR Adj Close 18	0    0.0
HSIC Adj Close 18	0    0.0
GWW Adj Close 18	0    0.0
HAL Adj Close 18	0    0.0
HBI Adj Close 18	0    0.0
HIG Adj Close 18	0    0.0
HAS Adj Close 18	0    0.0
HCA Adj Close 18	0    0.0
PEAK Adj Close 18	0    0.0
HSY Adj Close 18	0    0.0
FLT Adj Close 18	0    0.0
HES Adj Close 18	0    0.0
HPE Adj Close 18	0    0.0
HLT Adj Close 18	0    0.0
HFC Adj Close 18	0    0.0
HOLX Adj Close 18	0    0.0
HD Adj Close 18	0    0.0
HON Adj Close 18	0    0.0
GS Adj Close 18	0    0.0
GPN Adj Close 18	0    0.0
GL Adj Close 18	0    0.0
GILD Adj Close 18	0    0.0
FLIR Adj Close 18	0    0.0
FMC Adj Close 18	0    0.0
F Adj Close 18	0    0.0
FTNT Adj Close 18	0    0.0
FTV Adj Close 18	0    0.0
BEN Adj Close 18	0    0.0
FCX Adj Close 18	0    0.0
GPS Adj Close 18	0    0.0
GRMN Adj Close 18	0    0.0
IT Adj Close 18	0    0.0
GD Adj Close 18	0    0.0
GE Adj Close 18	0    0.0
GIS Adj Close 18	0    0.0
GM Adj Close 18	0    0.0
GPC Adj Close 18	0    0.0
D Adj Close 18	0    0.0
DG Adj Close 18	0    0.0
BIO Adj Close 18	0    0.0
CERN Adj Close 18	0    0.0
CTLT Adj Close 18	0    0.0
CAT Adj Close 18	0    0.0
CBRE Adj Close 18	0    0.0
CDW Adj Close 18	0    0.0
CE Adj Close 18	0    0.0
CNC Adj Close 18	0    0.0
CNP Adj Close 18	0    0.0
CF Adj Close 18	0    0.0
CTAS Adj Close 18	0    0.0
SCHW Adj Close 18	0    0.0
CHTR Adj Close 18	0    0.0
CVX Adj Close 18	0    0.0
CMG Adj Close 18	0    0.0
CB Adj Close 18	0    0.0
CHD Adj Close 18	0    0.0
CI Adj Close 18	0    0.0
CARR Adj Close 18	0    0.0
CCL Adj Close 18	0    0.0
KMX Adj Close 18	0    0.0
CAH Adj Close 18	0    0.0
BIIB Adj Close 18	0    0.0
BLK Adj Close 18	0    0.0
BA Adj Close 18	0    0.0
BWA Adj Close 18	0    0.0
BXP Adj Close 18	0    0.0
BSX Adj Close 18	0    0.0
BMY Adj Close 18	0    0.0
AVGO Adj Close 18	0    0.0
BR Adj Close 18	0    0.0
BF.B Adj Close 18	0    0.0
CHRW Adj Close 18	0    0.0
COG Adj Close 18	0    0.0
CDNS Adj Close 18	0    0.0
CPB Adj Close 18	0    0.0
COF Adj Close 18	0    0.0
CINF Adj Close 18	0    0.0
CSCO Adj Close 18	0    0.0
DISH Adj Close 18	0    0.0
DVA Adj Close 18	0    0.0
CCI Adj Close 18	0    0.0
CSX Adj Close 18	0    0.0
CMI Adj Close 18	0    0.0
CVS Adj Close 18	0    0.0
DHI Adj Close 18	0    0.0
DHR Adj Close 18	0    0.0
DRI Adj Close 18	0    0.0
DE Adj Close 18	0    0.0
C Adj Close 18	0    0.0
DAL Adj Close 18	0    0.0
XRAY Adj Close 18	0    0.0
DXCM Adj Close 18	0    0.0
FANG Adj Close 18	0    0.0
DLR Adj Close 18	0    0.0
DFS Adj Close 18	0    0.0
DISCK Adj Close 18	0    0.0
COST Adj Close 18	0    0.0
CTVA Adj Close 18	0    0.0
GLW Adj Close 18	0    0.0
CPRT Adj Close 18	0    0.0
CFG Adj Close 18	0    0.0
CTXS Adj Close 18	0    0.0
CLX Adj Close 18	0    0.0
CME Adj Close 18	0    0.0
CMS Adj Close 18	0    0.0
KO Adj Close 18	0    0.0
CTSH Adj Close 18	0    0.0
CL Adj Close 18	0    0.0
CMCSA Adj Close 18	0    0.0
CMA Adj Close 18	0    0.0
CAG Adj Close 18	0    0.0
COP Adj Close 18	0    0.0
ED Adj Close 18	0    0.0
STZ Adj Close 18	0    0.0
COO Adj Close 18	0    0.0
ABMD Adj Close 12	0    0.0
MMM Adj Close 11	0    0.0
ABT Adj Close 12	0    0.0
FOX Adj Close 4	0    0.0
FLT Adj Close 4	0    0.0
FLIR Adj Close 4	0    0.0
FMC Adj Close 4	0    0.0
FTNT Adj Close 4	0    0.0
FTV Adj Close 4	0    0.0
FBHS Adj Close 4	0    0.0
FOXA Adj Close 4	0    0.0
BEN Adj Close 4	0    0.0
FRC Adj Close 4	0    0.0
FCX Adj Close 4	0    0.0
GPS Adj Close 4	0    0.0
GRMN Adj Close 4	0    0.0
IT Adj Close 4	0    0.0
GD Adj Close 4	0    0.0
GE Adj Close 4	0    0.0
GIS Adj Close 4	0    0.0
FISV Adj Close 4	0    0.0
FITB Adj Close 4	0    0.0
GPC Adj Close 4	0    0.0
EXPE Adj Close 4	0    0.0
ESS Adj Close 4	0    0.0
EL Adj Close 4	0    0.0
ETSY Adj Close 4	0    0.0
EVRG Adj Close 4	0    0.0
ES Adj Close 4	0    0.0
RE Adj Close 4	0    0.0
EXC Adj Close 4	0    0.0
EXPD Adj Close 4	0    0.0
FIS Adj Close 4	0    0.0
EXR Adj Close 4	0    0.0
XOM Adj Close 4	0    0.0
FFIV Adj Close 4	0    0.0
FB Adj Close 4	0    0.0
FAST Adj Close 4	0    0.0
FRT Adj Close 4	0    0.0
FDX Adj Close 4	0    0.0
GM Adj Close 4	0    0.0
GILD Adj Close 4	0    0.0
KMX Adj Close 4	0    0.0
IR Adj Close 4	0    0.0
HBAN Adj Close 4	0    0.0
HII Adj Close 4	0    0.0
IEX Adj Close 4	0    0.0
IDXX Adj Close 4	0    0.0
INFO Adj Close 4	0    0.0
ITW Adj Close 4	0    0.0
ILMN Adj Close 4	0    0.0
INTC Adj Close 4	0    0.0
HST Adj Close 4	0    0.0
IBM Adj Close 4	0    0.0
IP Adj Close 4	0    0.0
IFF Adj Close 4	0    0.0
INTU Adj Close 4	0    0.0
ISRG Adj Close 4	0    0.0
IPGP Adj Close 4	0    0.0
IQV Adj Close 4	0    0.0
HPQ Adj Close 4	0    0.0
HRL Adj Close 4	0    0.0
GL Adj Close 4	0    0.0
HCA Adj Close 4	0    0.0
GPN Adj Close 4	0    0.0
GS Adj Close 4	0    0.0
GWW Adj Close 4	0    0.0
HAL Adj Close 4	0    0.0
HBI Adj Close 4	0    0.0
HIG Adj Close 4	0    0.0
HAS Adj Close 4	0    0.0
PEAK Adj Close 4	0    0.0
HD Adj Close 4	0    0.0
HSIC Adj Close 4	0    0.0
HSY Adj Close 4	0    0.0
HES Adj Close 4	0    0.0
HPE Adj Close 4	0    0.0
HLT Adj Close 4	0    0.0
HFC Adj Close 4	0    0.0
HOLX Adj Close 4	0    0.0
EQR Adj Close 4	0    0.0
